"theDate","opening","opening","highest","lowest","closing","volume","marketcap","CoinSymbol","CoinDesc"
"2022-12-29",3.15686702728271,3.15686702728271,3.16705703735352,2.93124890327454,3.02213406562805,921478,353777664,"GT",""
"2022-12-29",0.2917238965,0.2917238965,0.2938982584,0.2799920495,0.2881590206,10092709.19,50801213,"HFT",""
"2022-12-29",0.042304002,0.042304002,0.043010999,0.041646,0.041958000510931,54093,1406062,"MAPS",""
"2022-12-29",10.3578805923462,10.3578805923462,10.7558288574219,9.8522138595581,10.6629495620728,4816711,16570420,"MSOL",""
"2022-12-29",0.015196000225842,0.015196000225842,0.0154529996216297,0.0122100003063679,0.0132590001448989,93323,528981,"OXY",""
"2022-12-29",0.00080528926553,0.00080528926553,0.00091920553703,0.00078447757287,0.0008483498121,6559.49,0,"RXD",""
"2022-12-29",0.136849001049995,0.136849001049995,0.161880001425743,0.133680999279022,0.150573998689651,29119869,8602705,"SRM",""
"2022-12-30",0.063761003,0.063761003,0.066476002,0.063391,0.064618997,257714,15615850,"ALEPH",""
"2022-12-30",3.41664505004883,3.41664505004883,3.48717308044434,3.33079409599304,3.45168995857239,98897503.8,1418795392,"APT",""
"2022-12-30",0.298610001802444,0.298610001802444,0.301144987344742,0.289774000644684,0.291092991828918,1525269,17729836,"FIDA",""
"2022-12-30",0.838967978954315,0.838967978954315,0.853501975536346,0.835225999355316,0.842688024044037,3001502,344106144,"FTT",""
"2022-12-30",3.02250194549561,3.02250194549561,3.06225991249084,2.99974298477173,3.04218506813049,290158,353777664,"GT",""
"2022-12-30",0.2880808515,0.2880808515,0.290809666,0.2812130019,0.2902527636,7249413.82,51373277,"HFT",""
"2022-12-30",0.041988999,0.041988999,0.041990001,0.040587999,0.040638,53879,1406062,"MAPS",""
"2022-12-30",10.6541996002197,10.6541996002197,10.9354400634766,10.5318403244019,10.8009099960327,2095851,16570420,"MSOL",""
"2022-12-30",0.0132060004398227,0.0132060004398227,0.0136740002781153,0.012877999804914,0.0131470002233982,65751,528981,"OXY",""
"2022-12-30",0.00084834653446,0.00084834653446,0.00089818576773,0.0008044934829,0.000832438977,8357.61,0,"RXD",""
"2022-12-30",0.150345996022224,0.150345996022224,0.152817994356155,0.139749005436897,0.14283099770546,14515849,8602705,"SRM",""
"2022-12-31",0.064659998,0.064659998,0.064983003,0.062778004,0.063235,164209,15615850,"ALEPH",""
"2022-12-31",3.45107793807983,3.45107793807983,3.538314104,3.41810202598572,3.52665996551514,80134881.2,1418795392,"APT",""
"2022-12-31",0.29109799861908,0.29109799861908,0.308416992425919,0.288329005241394,0.298653990030289,2447306,17729836,"FIDA",""
"2022-12-31",0.842974007129669,0.842974007129669,0.907710015773773,0.824512004852295,0.858196973800659,13031571,344106144,"FTT",""
"2022-12-31",3.04450297355652,3.04450297355652,3.04929089546204,2.995285987854,3.00908708572388,213579,353777664,"GT",""
"2022-12-31",0.290286304,0.290286304,0.3012633878,0.2812124948,0.285349079,8219226.06,50940552,"HFT",""
"2022-12-31",0.040693998,0.040693998,0.041958999,0.040135,0.0418299995362759,58449,1406062,"MAPS",""
"2022-12-31",10.79820728302,10.79820728302,10.86900806427,10.5449676513672,10.8161392211914,1011609,16570420,"MSOL",""
"2022-12-31",0.0131270000711083,0.0131270000711083,0.0134450001642108,0.0123490002006292,0.012846,62981,528981,"OXY",""
"2022-12-31",0.0008324476337,0.0008324476337,0.00086445011954,0.00080924504028,0.00082231181295,5202,0,"RXD",""
"2022-12-31",0.14282999932766,0.14282999932766,0.143975004553795,0.131822004914284,0.131923004984856,5117270,8602705,"SRM",""
"2023-01-01",0.2464142515,0.2464142515,0.3986752476,0.2442446199,0.3909258285,12124133558.85,13523562624.85,"ADA",""
"2023-01-01",0.063207,0.063207,0.064421996,0.062905997,0.064317003,187186,15615850,"ALEPH",""
"2023-01-01",3.52666401863098,3.52666401863098,3.78933906555176,3.46283507347107,3.76104497909546,116821396,1418795392,"APT",""
"2023-01-01",97.0744841565,97.0744841565,137.9931739833,95.8727813784,133.3967307186,5911978035.09,2574471862.46,"BCH",""
"2023-01-01",246.3329064814,246.3329064814,322.746225478,241.6924913861,312.361042095,17539133617.2,49322298701.1,"BNB",""
"2023-01-01",1.1506793138,1.1506793138,1.9626047539,1.1065972949,1.7592576822,31065100.2,103160101.42,"ERG",""
"2023-01-01",1196.7136705721,1196.7136705721,1674.1792675335,1192.8854356728,1586.5353739335,224952954311.97,194150467599.55,"ETH",""
"2023-01-01",0.298723012208939,0.298723012208939,0.306338995695114,0.293177008628845,0.305498003959656,2571641,17729836,"FIDA",""
"2023-01-01",0.85811197757721,0.85811197757721,0.886476994,0.850612998,0.862299978733063,3696440,344106144,"FTT",""
"2023-01-01",3.00898909568787,3.00898909568787,3.10105800628662,3.00790810585022,3.09905099868774,492769,353777664,"GT",""
"2023-01-01",0.2853552531,0.2853552531,0.3020217951,0.2817573914,0.2938446288,12571714.04,52463395,"HFT",""
"2023-01-01",0.0418290011584759,0.0418290011584759,0.042119,0.039524,0.041338998824358,57738,1406062,"MAPS",""
"2023-01-01",10.8153667449951,10.8153667449951,12.2792701721191,10.6791305541992,12.241307258606,2803438,16570420,"MSOL",""
"2023-01-01",0.0128450002521276,0.0128450002521276,0.0131789995357394,0.0119899995625019,0.012466000393033,63883,528981,"OXY",""
"2023-01-01",0.00082231653615,0.00082231653615,0.00084443097818,0.00077399975991,0.00079973351419,6959.79,0,"RXD",""
"2023-01-01",1.4423903984,1.4423903984,2.6995549686,1.4288184269,2.3062405523,1150145234.51,575934741,"SNX",""
"2023-01-01",0.1588947017,0.1588947017,0.235384731,0.1375276145,0.2059734351,5498306.29,22400344.55,"SOUL",""
"2023-01-01",0.131937995553017,0.131937995553017,0.146301001310349,0.130515992641449,0.141974002122879,9582476,8602705,"SRM",""
"2023-01-01",0.1584069454,0.1584069454,0.2548921351,0.1573495984,0.2244564953,42204190.7,82034716.86,"TRAC",""
"2023-01-01",0.0253799612,0.0253799612,0.0299840495,0.0244366907,0.0285356513,92813279.95,351131551.94,"XDC",""
"2023-01-01",0.7174328064,0.7174328064,1.1785875133,0.7085033311,1.0613896705,844453897.85,982124968.29,"XTZ",""
"2023-01-02",0.064331003,0.064331003,0.064905003,0.064043999,0.064384997,207863,15615850,"ALEPH",""
"2023-01-02",0.1774734375,0.1774734375,0.1996505621,0.1745524548,0.199550045,303139103.38,1437433175.36,"ALGO",""
"2023-01-02",3.76308608055115,3.76308608055115,3.85602188110352,3.67007803916931,3.82360291481018,129100464,1418795392,"APT",""
"2023-01-02",6.3595360774,6.3595360774,7.3415188464,6.2394893092,7.2795848668,75510660.78,243099560,"AR",""
"2023-01-02",0.1327890929,0.1327890929,0.1502887078,0.1308778359,0.1500230692,57603334.97,140419252,"AUDIO",""
"2023-01-02",10.8660337071,10.8660337071,12.2707173554,10.7439510428,12.0725853587,1014155584.81,3761602014.5,"AVAX",""
"2023-01-02",0.5041601965,0.5041601965,0.5526387285,0.5029754308,0.5300985689,8594704.55,61595472,"AXL",""
"2023-01-02",0.2701016451,0.2701016451,0.2853805011,0.2656933465,0.2794518574,24467320.81,73993865,"BICO",""
"2023-01-02",0.9268020541,0.9268020541,0.9713096514,0.8902340104,0.9333971968,4331617.5,123359544,"BTRST",""
"2023-01-02",0.00688249800442,0.00688249800442,0.00773927929495,0.00679538410166,0.0071683736609,3097198.15,43250767.32,"CCD",""
"2023-01-02",0.4806506574,0.4806506574,0.5237376886,0.471413853,0.5236015941,50466635.55,253028593,"CELO",""
"2023-01-02",0.1010663925,0.1010663925,0.1175554071,0.0989326769,0.111950738,623853178.38,744372947.82,"CHZ",""
"2023-01-02",31.5839991683,31.5839991683,35.0077935148,30.9716758494,34.9388880186,140850806.89,253906210,"COMP",""
"2023-01-02",0.0942926304,0.0942926304,0.1014712789,0.0931825929,0.1014680141,26196751.74,43527399,"DODO",""
"2023-01-02",4.3707889972,4.3707889972,4.8029473046,4.3299608472,4.8010048595,774883659.24,5540434080.86,"DOT",""
"2023-01-02",0.00040170783444,0.00040170783444,0.00050091975485,0.00039582740655,0.00041171636492,655543.81,2614468,"EDG",""
"2023-01-02",32.9459112128,32.9459112128,35.0286222858,32.359171852,34.9595407605,138974119.5,836855935.04,"EGLD",""
"2023-01-02",0.30545699596405,0.30545699596405,0.329079002141953,0.298128992319107,0.311176985502243,8991153,17729836,"FIDA",""
"2023-01-02",0.6569573677,0.6569573677,0.7522165843,0.6465161736,0.7257306157,272416947.43,752002064,"FLOW",""
"2023-01-02",0.1280339517,0.1280339517,0.1424472321,0.107071938,0.1244850177,1786972.2,24334269,"FORT",""
"2023-01-02",0.0239661848,0.0239661848,0.0243452355,0.0228298297,0.0239212204,737533.84,9021988,"FOX",""
"2023-01-02",0.2009123666,0.2009123666,0.2361479182,0.1981657092,0.2361479182,572621111.26,653723109.36,"FTM",""
"2023-01-02",0.862307012081146,0.862307012081146,0.914465010166168,0.850414991378784,0.885160982608795,6924982,344106144,"FTT",""
"2023-01-02",0.0588449339,0.0588449339,0.061713157,0.0585110912,0.061713157,1808038.16,3397033.02,"FUSE",""
"2023-01-02",0.0830779427,0.0830779427,0.0882265105,0.0809452442,0.0834083209,10379092.04,3518586,"GF",""
"2023-01-02",0.0565192059,0.0565192059,0.0708544021,0.0557082403,0.0699881599,180913478.07,610931334,"GRT",""
"2023-01-02",3.09933996200562,3.09933996200562,3.2946629524231,3.08836793899536,3.22327208518982,653008,353777664,"GT",""
"2023-01-02",0.0380855785,0.0380855785,0.0421668159,0.0368485436,0.0418659099,123981347.9,1055116790.33,"HBAR",""
"2023-01-02",0.2938753296,0.2938753296,0.3132774877,0.291337714,0.2991223224,12880418.9,53572555,"HFT",""
"2023-01-02",0.00518982048651,0.00518982048651,0.00531065838301,0.00432942991383,0.00479429918348,9714709.4,75628645.07,"KAS",""
"2023-01-02",0.8731804339,0.8731804339,0.9624526619,0.8581104957,0.9467226188,20306104.97,204271194.24,"KDA",""
"2023-01-02",0.0758173528,0.0758173528,0.0801929838,0.0757362726,0.0779783708,5417098.2,67120840,"KEEP",""
"2023-01-02",0.0413220003247261,0.0413220003247261,0.0414360016584396,0.0395140014588833,0.039958,60820,1406062,"MAPS",""
"2023-01-02",0.4328362646,0.4328362646,0.4803253271,0.4239322425,0.4660254765,69733547.29,372803426,"MINA",""
"2023-01-02",12.2385244369507,12.2385244369507,14.4751176834106,12.0411043167114,14.4296073913574,5704765,16570420,"MSOL",""
"2023-01-02",1.2758798953,1.2758798953,1.6440894106,1.2587032952,1.6432879306,810797088.54,1387137716,"NEAR",""
"2023-01-02",0.0125099997967482,0.0125099997967482,0.0136339999735355,0.0123730003833771,0.0133800003677607,67808,528981,"OXY",""
"2023-01-02",1.4839675709,1.4839675709,1.7004826326,1.4711560454,1.547484441,45168698.84,75562290,"RAD",""
"2023-01-02",1.5567888568,1.5567888568,1.7664917857,1.5518008454,1.7026451813,1471257.53,24587941,"RARI",""
"2023-01-02",0.1903205164,0.1903205164,0.1907976949,0.1620810936,0.1670751267,3724674.91,88385438,"RBN",""
"2023-01-02",0.00780122510808,0.00780122510808,0.00796426837352,0.00759686148316,0.00792229214138,2966003.25,29026619,"RLY",""
"2023-01-02",1.6782999677,1.6782999677,1.836243397,1.6671097515,1.7765249543,7352625.75,17570818,"ROUTE",""
"2023-01-02",0.00286344421592,0.00286344421592,0.00321607065113,0.0028122746388,0.00321239177078,44281162.61,135891637,"RSR",""
"2023-01-02",0.1042235832,0.1042235832,0.1054920177,0.1017692291,0.1044757163,5124087.83,36588994,"RSS3",""
"2023-01-02",0.9392588432,0.9392588432,1.0263200294,0.9151235972,1.0035293744,307674.51,28952492,"RSV",""
"2023-01-02",0.00079973019378,0.00079973019378,0.00079973019378,0.00072987187736,0.00074210943209,7136.39,0,"RXD",""
"2023-01-02",33.1629012236,33.1629012236,38.8100862601,32.0335747789,35.6016765823,161635.6,3274738,"SFI",""
"2023-01-02",9.9832219688,9.9832219688,14.3332569468,9.8452114712,14.3199330574,4677450724.39,5296617891.21,"SOL",""
"2023-01-02",0.141974002122879,0.141974002122879,0.192328006029129,0.135253995656967,0.169680997729301,38091897,8602705,"SRM",""
"2023-01-02",1.5074596349,1.5074596349,1.5970831899,1.4932097647,1.5773172842,34855552.27,108751950,"UMA",""
"2023-01-02",0.9009752763,0.9009752763,1.0497032874,0.8321014571,0.8513854189,3549735.92,33191819,"VEGA",""
"2023-01-02",2.205361838e-05,2.205361838e-05,2.689092609e-05,2.171602115e-05,2.461027508e-05,99672346.16,474347324.36,"XEC",""
"2023-01-02",0.034181752,0.034181752,0.0345640691,0.0334573277,0.0344022594,1909386.39,346559925.56,"XRD",""
"2023-01-02",0.012096132,0.012096132,0.0125486056,0.0102925222,0.0110484023,49096460,8091111,"ZBC",""
"2023-01-03",0.064401999,0.064401999,0.064441003,0.063233003,0.063717999,227928,15615850,"ALEPH",""
"2023-01-03",3.82385897636414,3.82385897636414,4.00119495391846,3.72685289382935,3.8236027921,148213279,1418795392,"APT",""
"2023-01-03",0.311179012060165,0.311179012060165,0.331687986850739,0.30994701385498,0.313223004341125,6654836,17729836,"FIDA",""
"2023-01-03",0.885186970233917,0.885186970233917,1.06898105144501,0.881331980228424,1.00260102748871,26230772,344106144,"FTT",""
"2023-01-03",3.22396802902222,3.22396802902222,3.28001809120178,3.20061707496643,3.26840806007385,345782,353777664,"GT",""
"2023-01-03",0.2991296562,0.2991296562,0.3010454489,0.2879836662,0.2957767698,8380869.27,53030353,"HFT",""
"2023-01-03",0.039958,0.039958,0.0418259985744953,0.039877001,0.041598,59712,1406062,"MAPS",""
"2023-01-03",14.4134769439697,14.4134769439697,15.1480779647827,13.9948329925537,14.5432357788086,9729462,16570420,"MSOL",""
"2023-01-03",0.0133469998836517,0.0133469998836517,0.0139450002461672,0.0131339998915792,0.0133210001513362,62773,528981,"OXY",""
"2023-01-03",0.00074211824242,0.00074211824242,0.00078976063133,0.00072925478531,0.0007293428044,8452.33,0,"RXD",""
"2023-01-03",0.169795006513596,0.169795006513596,0.183809995651245,0.160776004195213,0.161305993795395,49705042,8602705,"SRM",""
"2023-01-04",0.063796997,0.063796997,0.063904002,0.062701002,0.063060999,243818,15615850,"ALEPH",""
"2023-01-04",3.8238591299,3.8238591299,4.0011946539,3.726852883,3.8151313214,148213278.62,1418795392,"APT",""
"2023-01-04",0.31325900554657,0.31325900554657,0.325818002223969,0.308490008115768,0.315943002700806,4128681,17729836,"FIDA",""
"2023-01-04",1.00226497650146,1.00226497650146,1.01791095733643,0.924421012401581,0.944760024547577,7914523,344106144,"FTT",""
"2023-01-04",3.26908302307129,3.26908302307129,3.27851104736328,3.18920588493347,3.20010995864868,362111,353777664,"GT",""
"2023-01-04",0.2956251508,0.2956251508,0.3090547534,0.2934392116,0.3021396906,12413500.49,54197644,"HFT",""
"2023-01-04",0.041577,0.041577,0.041871998,0.041315999,0.041726001,56353,1406062,"MAPS",""
"2023-01-04",14.5515651702881,14.5515651702881,14.8999099731445,14.081955909729,14.5395917892456,10421466,16570420,"MSOL",""
"2023-01-04",0.0133300004526973,0.0133300004526973,0.013873,0.0132120000198483,0.0136900003999472,58516,528981,"OXY",""
"2023-01-04",0.00072933667401,0.00072933667401,0.00078419448456,0.00070130297151,0.00071645954528,5816.4,0,"RXD",""
"2023-01-04",0.161412000656128,0.161412000656128,0.164818003773689,0.152985006570816,0.159430995583534,15700887,8602705,"SRM",""
"2023-01-05",0.063120998,0.063120998,0.063143,0.0608780011534691,0.061439998,220213,15615850,"ALEPH",""
"2023-01-05",3.8146612668,3.8146612668,3.90076589584351,3.6758709699,3.85951089859009,94115158,1418795392,"APT",""
"2023-01-05",0.315831005573273,0.315831005573273,0.357962012290955,0.312519013881683,0.334349989891052,15711159,17729836,"FIDA",""
"2023-01-05",0.944119989871979,0.944119989871979,0.94997900724411,0.90516597,0.910447001457214,5311608,344106144,"FTT",""
"2023-01-05",3.200158119,3.200158119,3.200158119,3.13093709945679,3.17779898643494,382857,353777664,"GT",""
"2023-01-05",0.3021375921,0.3021375921,0.3202716138,0.2994854884,0.3067546294,14971058.18,55075854,"HFT",""
"2023-01-05",0.041715998,0.041715998,0.041905001,0.039671998,0.0410020016133785,54897,1406062,"MAPS",""
"2023-01-05",14.5465049743652,14.5465049743652,14.5989122390747,13.95525837,14.5501146316528,3610551,16570420,"MSOL",""
"2023-01-05",0.013689,0.013689,0.013952000066638,0.0126409996300936,0.0131190000101924,63056,528981,"OXY",""
"2023-01-05",0.00071645333915,0.00071645333915,0.00075561649582,0.00070757963878,0.00071831176071,3797.26,0,"RXD",""
"2023-01-05",0.159418001770973,0.159418001770973,0.163826003670692,0.15387199819088,0.157686993479729,13849313,8602705,"SRM",""
"2023-01-06",0.061446998,0.061446998,0.064319,0.061234999,0.063579001,237624,15615850,"ALEPH",""
"2023-01-06",3.85990595817566,3.85990595817566,3.9007659672,3.79724311828613,3.8595107569,94115157.81,1418795392,"APT",""
"2023-01-06",0.334345996379852,0.334345996379852,0.334383010864258,0.318731993436813,0.321287006139755,4044091,17729836,"FIDA",""
"2023-01-06",0.910839021205902,0.910839021205902,0.931361019611359,0.904703974723816,0.909451007843018,2924496,344106144,"FTT",""
"2023-01-06",3.1778199672699,3.1778199672699,3.18607902526855,3.13600897789001,3.17382001876831,258596,353777664,"GT",""
"2023-01-06",0.3067738868,0.3067738868,0.3099455414,0.2868981263,0.3017957133,11825391.31,54190036,"HFT",""
"2023-01-06",0.040961001,0.040961001,0.0421140007674694,0.040610999,0.041554,58706,1406062,"MAPS",""
"2023-01-06",14.5501766204834,14.5501766204834,14.5793380737305,14.1038217544556,14.1284656524658,1282368,16570420,"MSOL",""
"2023-01-06",0.0130949998274446,0.0130949998274446,0.0133400000631809,0.0124040003865957,0.0124939996749163,58161,528981,"OXY",""
"2023-01-06",0.00071832169253,0.00071832169253,0.00077976656898,0.00071476855673,0.00075230323472,5163.46,0,"RXD",""
"2023-01-06",0.157664999365807,0.157664999365807,0.162080004811287,0.155937999486923,0.156812995672226,7097278,8602705,"SRM",""
"2023-01-07",0.063532002,0.063532002,0.063773997,0.062536001,0.063637003,227989,15615850,"ALEPH",""
"2023-01-07",3.8599062315,3.8599062315,3.92327904701233,3.7972431616,3.92327904701233,70746108,1418795392,"APT",""
"2023-01-07",0.321285009384155,0.321285009384155,0.324303001,0.316619992256165,0.32388100028038,2614428,17729836,"FIDA",""
"2023-01-07",0.909214973,0.909214973,0.917586982250214,0.878942012786865,0.913004994,3333281,344106144,"FTT",""
"2023-01-07",3.1740710735321,3.1740710735321,3.1986129283905,3.14617800712585,3.19850206375122,292644,353777664,"GT",""
"2023-01-07",0.3018137239,0.3018137239,0.3034467495,0.2932968881,0.29711442,5427723.29,53393584,"HFT",""
"2023-01-07",0.041583002,0.041583002,0.041765999,0.039848998,0.040212002,55700,1406062,"MAPS",""
"2023-01-07",14.1339206695557,14.1339206695557,15.1450366973877,13.9889478683472,15.1450366973877,2163158,16570420,"MSOL",""
"2023-01-07",0.0124939996749163,0.0124939996749163,0.012881999835372,0.0122670000419021,0.0125240003690124,57853,528981,"OXY",""
"2023-01-07",0.00075229919117,0.00075229919117,0.00076722271164,0.00072971949673,0.0007453965518,7107.48,0,"RXD",""
"2023-01-07",0.156812995672226,0.156812995672226,0.162034004926682,0.156715005636215,0.159961000084877,9676029,8602705,"SRM",""
"2023-01-08",0.063560002,0.063560002,0.065889001,0.063272998,0.064296998,321806,15615850,"ALEPH",""
"2023-01-08",3.92238092422485,3.92238092422485,5.48523998260498,3.90460300445557,5.21222400665283,577953988,1418795392,"APT",""
